[GIN] 2026/05/16 - 10:09:51 | 200 |       528.5µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 10:09:51 | 200 |       517.6µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 10:09:51 | 200 |       518.9µs |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 10:09:51 | 200 |      5.9013ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 10:09:51 | 200 |     87.2789ms |       127.0.0.1 | POST     "/api/forecast/recompute"
[GIN] 2026/05/16 - 10:09:51 | 200 |      4.7604ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 10:09:51 | 200 |       517.7µs |       127.0.0.1 | GET      "/ws"
[GIN] 2026/05/16 - 10:10:39 | 200 |       522.1µs |       127.0.0.1 | GET      "/ws"
[GIN] 2026/05/16 - 10:12:10 | 200 |       600.3µs |       127.0.0.1 | GET      "/ws"
[GIN] 2026/05/16 - 10:14:44 | 200 |       516.6µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 10:14:45 | 200 |       631.8µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 10:14:45 | 200 |       523.6µs |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 10:14:45 | 200 |      5.5622ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 10:14:46 | 200 |            0s |       127.0.0.1 | GET      "/ws"
[GIN] 2026/05/16 - 10:15:30 | 200 |         516µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 10:15:30 | 200 |      9.0347ms |       127.0.0.1 | GET      "/api/batches"
[GIN] 2026/05/16 - 10:15:31 | 200 |    338.3715ms |       127.0.0.1 | GET      "/api/production-lines"
[GIN] 2026/05/16 - 10:15:31 | 200 |            0s |       127.0.0.1 | GET      "/ws"
